superficie,adresse,prix,image_lien
200.0,Lac Rose                                                                                Dakar,30000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ef516fc389e209ed8c27e8669b764630/-/horizon-files-prod/ed/picture/q9mjvwwp/1f0aee8f372fe3a649b763e57b93ebd7ef1f3ea9.jpg
200.0,Almadies                                                                                Dakar,105000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0224283d6325d415e352242ff8ec7a34/-/horizon-files-prod/ed/picture/qngp85rv/4adbd29ee61075ebe5eab75f496742ffe1663336.jpg
300.0,Malicounda                                                                                Thiès,3200000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72a64b9d73804f57a1ad6d9cdc0ccce5/-/horizon-files-prod/ed/picture/qm5gpv6q/7b670b5d8206ea011f66cfc37031d84795b876fb.jpg
900.0,Virage                                                                                Dakar,1000000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1834ba017d8014481a4a27fb4a2881ce/-/horizon-files-prod/ed/picture/qenvk2nd/bcc673fe8b3338e4d35bd17ebedbf99e8533d2e1.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
286.0,Zac Mbao                                                                                Dakar,85000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/02f3b29e486ac656040f974510d5f310/-/horizon-files-prod/ed/picture/qv4wjzvv/2b334c184048d78059e0594b5103cb9675b25ab7.jpg
150.0,Tivaouane peulh                                                                                Dakar,35000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f64cbfa03dc048b19e9bf0026fd1df19/-/horizon-files-prod/ed/picture/qngpj87g/8443936aab86fb60d41f017cdfa41a58f6768bab.jpg
300.0,Nguering                                                                                Thiès,19000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/083044c337a4fdfce6ac711ccab89708/-/horizon-files-prod/ed/picture/q78w6g48/622fa4b2d5ddaab68e1c6bcd169d12c46f76d060.jpg
209.0,Mbao                                                                                Dakar,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ee3b7afc7b35c32970e39a0f5a1e0a1c/-/horizon-files-prod/ed/picture/qv4wv8v2/ead7cbfdd78125a8306fdbc2012c4910ecf32762.jpg
150.0,Tivaouane peulh                                                                                Dakar,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0e69d4b8ef4b03fd9fcfc1412f25a016/-/horizon-files-prod/ed/picture/q9mjn97j/6cf08948efa3fd87d382b9139eb3bdf3e3c8d52e.jpg
150.0,Tivaouane peulh                                                                                Dakar,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2bd3631a299a9789e43f36d8003c1e26/-/horizon-files-prod/ed/picture/q44n52v2/7634668b09682d1d1f3e5ef451ae22594b27898f.jpg
150.0,Diamniadio                                                                                Dakar,5000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/29ab65a7de14be439fec1e13bb61078e/-/horizon-files-prod/ed/picture/qzvd2k49/be869b037684efc515bb773db19a729e4d3fcb1b.jpg
150.0,Zac Mbao                                                                                Dakar,27000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/96fc03d5bdce8d73b710139bf816d0dd/-/horizon-files-prod/ed/picture/q0gwm99x/1a5e4088015c6e8b92ff62a3982427f7bcc13fe7.jpg
500.0,Yene                                                                                Dakar,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/05d83b49cbb98a379b3cedfa32cbc43d/-/horizon-files-prod/ed/picture/qenvzkdz/22ace81f30d5b745f6df3544bfab240b1eda8840.png
0.0,Kounoune                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/451b9c540a3eef61252aee51cdc29056/-/horizon-files-prod/ed/picture/q78w0v8j/5a1cca2a659d5a30a63196631b66b72eebb8fec1.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
250.0,Ouakam                                                                                Dakar,160000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b78c116787c47bb10b3f89f7c12ea444/-/horizon-files-prod/ed/picture/qwepnqzg/ed0987413611b02290805cf7f742879ed93250a2.jpg
225.0,Mbour                                                                                Thiès,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d7adf4bb9f703c20f0905923cba9a29c/-/horizon-files-prod/ed/picture/qnzkr9k/de9d541df82396f12e88ba6cc43f0d31a7dff73c.jpg
180.0,Mbour                                                                                Thiès,2500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/efb52ac47b064967c26b80c42b019f69/-/horizon-files-prod/ed/picture/qxj6rxn4/0d76c57fa4f0f3642d655d5613b1770d740c2a2f.jpg
0.0,Fann                                                                                Dakar,1000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/26ffb8fafca79505f63d020cb0bdede6/-/horizon-files-prod/ed/picture/q78wjkjq/656899e3bbfc6fb38c6a21c4fde49280d106381b.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c30828a577a1f44c6e3f6bec28de7786/-/horizon-files-prod/ed/picture/q44824e5/c8df3109e89d59689beac629291ee807c85b29bc.jpg
0.0,Ngaparou                                                                                Thiès,55000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6dee1105a8b76cd5e4ca60fe584dc598/-/horizon-files-prod/ed/picture/qwep6kgm/232c1eec21cab81cf97fa2ce7fa77e67ec64dd52.png
0.0,Ngaparou                                                                                Thiès,55000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/afe431f3748a5d47ce7fedb04f4c918c/-/horizon-files-prod/ed/picture/q0g749ke/c8ea5a8f4ca76156e10226ee0b955d2e4558487e.png
0.0,Mamelles                                                                                Dakar,1250000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/97874de852010b6af35382ceeae89d18/-/horizon-files-prod/ed/picture/qv4wvjz2/1634bf37bb7d80ba716c8ed895a54985314951f8.jpg
300.0,Almadies                                                                                Dakar,210000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/83db776e407f5c1db42c2773ea57ef56/-/horizon-files-prod/ed/picture/q56d284g/f0436673b9fbc8719cdfe626f37af4856e59fa25.jpg
200.0,Grand-Dakar                                                                                Dakar,22000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bb715d7e589a31cf6b676c668de00521/-/horizon-files-prod/ed/picture/qwepx645/0af56b32067bc1104a802523ea0ee50886075fc3.png
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
225.0,Thiès                                                                                Thiès,750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/be2a152242943bd983ceaef15f40ec3f/-/horizon-files-prod/ed/picture/q9mjxz0v/82b015373ece978be80cf6d74ce7f6492532b7c7.jpg
150.0,Sangalkam                                                                                Dakar,13500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d56f46c8f350fd4cf97909d6f5e45778/-/horizon-files-prod/ed/picture/qenvrmwd/6c4b95d6a3deec80f44e0485b350bfc764848338.jpg
0.0,Nguering                                                                                Thiès,53970000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/07777e337fffdde34ff261a076f17462/-/horizon-files-prod/ed/picture/qpdm4grj/7f251a67dddcd64c7ec7beb3d10d5b2c95037b29.jpg
180.0,Almadies                                                                                Dakar,95000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dcc646682f6af33cfd38e1826623b5c3/-/horizon-files-prod/ed/picture/qqxmmm6/7877c609e51eb2173d7a2ccdb40d912c84d11dc8.jpg
189.0,Kounoune                                                                                Dakar,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eab5101649aac87db4caf890eba21fee/-/horizon-files-prod/ed/picture/q44n64nz/042429da501c5fd0deed1a8d141d0306b9b037d1.jpg
200.0,Keur ndiaye lô                                                                                Dakar,24000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b0ecc0ee37207aeb68ca9937cf30202c/-/horizon-files-prod/ed/picture/qrzvmr95/e908237b4c8abdef0878cbc3824f8b391dbea2fb.jpg
300.0,Sangalkam                                                                                Dakar,3750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e3e95377c7c3cafeefc0bd1f300f7d34/-/horizon-files-prod/ed/picture/q9mjv8j6/041c547fc10cece1da2c4893f471c91ed5415f28.jpg
0.0,Almadies                                                                                Dakar,1490000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b186bbe6d7dc16b30282f73c13ded33c/-/horizon-files-prod/ed/picture/q8v47vj4/92896e24215c8f5892d8fac721c0cf1c8e84d21d.jpg
200.0,Mboro                                                                                Thiès,2999000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/652c1ddd27be1fe21b7ee45006f8d662/-/horizon-files-prod/ed/picture/q56xkpr7/538951e02beefda4886155957cb80fc69da54628.jpg
0.0,Guereo                                                                                Thiès,45000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fa85d07b9459fb60aa5fbde72be8efa6/-/horizon-files-prod/ed/picture/q44nqzvr/f0ef18dd5cd49c76330153b52de8c563bd0927a5.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
538.0,Mamelles                                                                                Dakar,480165000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/17b31d3fea618ac136b6b5109723e54d/-/horizon-files-prod/ed/picture/q9mjr6kv/cffe48e492cbd3c88153c21a7772db42d7a167a4.jpg
201.0,Keur Massar                                                                                Dakar,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8a11ec150c862a0dc88e1fd659cbc396/-/horizon-files-prod/ed/picture/qv4wjpq5/c37d75455ed5bc8cdcb5dd3388610d447d36a6f1.jpg
150.0,Yoff                                                                                Dakar,4500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/be80833d9b212f75d236b39c5a4d0bb5/-/horizon-files-prod/ed/picture/qzvpxgpd/c6c7c40d9d1918359a7c6307137d7df325807793.png
0.0,VDN                                                                                Dakar,0.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4018a632af0013c5f1babfa37a466633/-/horizon-files-prod/ed/picture/qrz8xq2n/43e6196823e33200e448444e7f259a2699582722.jpg
150.0,Keur ndiaye lô                                                                                Dakar,8000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c57121b76687274384136ba26270b691/-/horizon-files-prod/ed/picture/q2jqv0xg/350f3845dc97f4eed565ba932f3b35fe9c4007f3.jpg
100.0,Ngueniene                                                                                Thiès,3000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c702de9288347e45651437d6d05bd408/-/horizon-files-prod/ed/picture/qgqwr8mr/c408039478d77fa8a413d6ab74272b9a23be786c.jpg
150.0,Keur Massar                                                                                Dakar,30000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d065d439a48ad36ad527dbdc01ea4cf/-/horizon-files-prod/ed/picture/qpdm9krq/b5b52f7655fe747512026a9c03f54ca69137033e.jpg
592.0,Diamniadio                                                                                Dakar,216000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e0fc3aebb895e4b84e5eaf575a212199/-/horizon-files-prod/ed/picture/q56dnp66/6e8c53b0bef7bd87a415d215bb57d82c0402c72e.jpg
0.0,Touba                                                                                Diourbel,250000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/421081ea627d9e74ab96739f48576caf/-/horizon-files-prod/ed/picture/qrz8wr2m/89f34a399bab0f182caa259e61b211e6b78504de.jpg
0.0,Plateau                                                                                Dakar,1300000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0d66eb8fd74d023fabe47d0064fb2ab5/-/horizon-files-prod/ed/picture/q44n909e/4006b8bee60c5c0f2a3cc2f316d584a8f4890c2e.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
0.0,Plateau                                                                                Dakar,2000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2daef630c72bee1cc5fa69a6b0f05f0d/-/horizon-files-prod/ed/picture/qxjpmg7j/319226c3dd1799a672072e4f6003de955e19c730.jpg
325.0,Hann maristes                                                                                Dakar,250000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/413062e878bbdf3001bba450d033b439/-/horizon-files-prod/ed/picture/qkr8kknn/5f972d100b8135b8995d6804f4f089c1c0ed5cba.jpg
0.0,Ndangane                                                                                Sine saloum,45000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2ff64f32beb81c641694710891c643f7/-/horizon-files-prod/ed/picture/qenvxm4z/b2b79e76fa419c1731207b18662433ee4deb1bee.jpg
600.0,Sangalkam                                                                                Dakar,25000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5ac3c0ab2ca0b23b0f10540c514a71e3/-/horizon-files-prod/ed/picture/qde7q565/ffdfb18519bfbd50c108306e3306419dcec50113.jpg
900.0,Nguering                                                                                Thiès,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f28f8b9d069132ed93bb0bb59248ba62/-/horizon-files-prod/ed/picture/qq4248e6/d8ca4fd6cc247a9bc87462038adea6eff76873c8.jpg
300.0,Somone                                                                                Thiès,16500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/17953a2ab3d54ebbbf0bb6caa4a01142/-/horizon-files-prod/ed/picture/q8v48k40/e732b6a34c7d815e2efea38d5a5f005f0cb533aa.jpg
0.0,Notto                                                                                Thiès,300000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f3c17fc19918a188f75126f59d6a44bb/-/horizon-files-prod/ed/picture/qxjpe9mv/93c413cc948e3b5122a9a4a12153fa2581db7fc5.jpg
0.0,Richard Toll                                                                                Saint-Louis,89900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c90ed363c108d35941084a896371c7a/-/horizon-files-prod/ed/picture/qenv80k4/975ea907794108953eeacae6c43d8d652628c2ea.jpg
150.0,Tivaouane peulh                                                                                Dakar,10000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/68da7ad25487d86f75718262035de38c/-/horizon-files-prod/ed/picture/qgqwgm88/0b2b6f33437b2aa8b1eb8e6bac0c954964e481e6.jpg
214.0,Virage                                                                                Dakar,125000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6aef4d3ecdfea4fc6f5f6cd353dd7dee/-/horizon-files-prod/ed/picture/q0g76gmw/d770e3365fdc6d2fc85215b9ad3f7df44326632e.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
214.0,Virage                                                                                Dakar,125000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6aef4d3ecdfea4fc6f5f6cd353dd7dee/-/horizon-files-prod/ed/picture/q0g76gmw/d770e3365fdc6d2fc85215b9ad3f7df44326632e.jpg
126.0,Ndiakhirate                                                                                Dakar,13500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/378c0a4711b61bb1273663d5bbff7bb0/-/horizon-files-prod/ed/picture/q0g76ewd/37243e316ba690766b425a255b3b7ba43b9b14cc.jpg
200.0,Somone                                                                                Thiès,9000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cc89cecd077dd520805f4415e112e1b8/-/horizon-files-prod/ed/picture/q2j0v298/8137e58d08ecdcfabe067b8106472c84376f5127.jpg
600.0,Ndayane                                                                                Thiès,12000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d86efe865b11adf5e45c463f7db90559/-/horizon-files-prod/ed/picture/qj4qgeng/e5d9d4e7aff6302e271437d6796489a7d4e4ab35.jpg
0.0,Mboro                                                                                Thiès,3995000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/780421ef5508e1e6ce1445ed6bddefc8/-/horizon-files-prod/ed/picture/qm5gqvjz/79e7bc5125c3143226599e918e99df8de1fee3c3.jpg
300.0,Guereo                                                                                Thiès,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/835dcf4a5011f1614c325fc789a9e2a1/-/horizon-files-prod/ed/picture/qj76vkz/bd2e00baf193580d817dc9f269fcac8a79553876.jpg
150.0,Tivaouane peulh                                                                                Dakar,6200000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c1bab6db597e46bf8cacdfae4f5f98a8/-/horizon-files-prod/ed/picture/qwe249j4/d5fc603611d977d815c0111ab8db25dee6da4b83.jpg
225.0,Thiès                                                                                Thiès,3500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6f2ade178aba320a45895197e1a66138/-/horizon-files-prod/ed/picture/q9mjzq56/bd2c0f60dd0aea3595d460196fe463b24d3b775c.jpg
225.0,Thiès                                                                                Thiès,750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e7a93ef97dc7ff733fefd169e0c153e3/-/horizon-files-prod/ed/picture/qv4wr0p5/30787c7bbeacaafb7a65f4d5d670ece15fbe0463.jpg
0.0,Mamelles                                                                                Dakar,565000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1cdcdd526dc85b818bd69299c65b6f54/-/horizon-files-prod/ed/picture/qzvpq6v9/bddbb16ecc85c085901d9a3d3edb58a8847ccd02.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
700.0,Bayakh                                                                                Dakar,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f9c58fdabf08dbfe057405b230f37cf8/-/horizon-files-prod/ed/picture/qenv8k8z/1e1f9c288087976f9835b793430d3986d3f7a36c.png
300.0,Diamniadio                                                                                Dakar,11500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/af56075d34f2a27ff4117d6e27812491/-/horizon-files-prod/ed/picture/qxjpmngz/b35410d6b9f7cd5fef63e32c5367ab53e2456ccd.jpg
500.0,Nguekhokh                                                                                Thiès,8500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3ee7b68568183cafcb0e9707558de07b/-/horizon-files-prod/ed/picture/q9mj2v08/f3f9ba8e045b30889aada1e4b686981de64a489d.jpg
350.0,Mbour                                                                                Thiès,30000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/633e3b0a4a1c3aa4a94e12c12b7e37d9/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qm5gk94g/93f737ef1cb81c61944344dd5ebf64ee87ee4f9e.jpg
150.0,Keur Massar                                                                                Dakar,25000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ed99e6e52e28f9f90d1f9a1bbffbe3c2/-/horizon-files-prod/ed/picture/q0g766xw/cc423c19b61802ca335fd0c2df135bd93a8325b6.jpg
225.0,Thiès                                                                                Thiès,600000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8968f0ccbbabd156495ac1724a84d27e/-/horizon-files-prod/ed/picture/q44n9wn2/092752dc8a541e2855a7a685673b5f5a76f16c1a.jpg
225.0,Thiès                                                                                Thiès,900000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fbbbcadbad6153f2f3fd035e51f8b625/-/horizon-files-prod/ed/picture/q78wqrnn/9084c0841de38b4388e6d0e0502115a4c196cee5.jpg
152.0,Diass                                                                                Thiès,2000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6286a6f6a3d94605315d18446cd3c910/-/horizon-files-prod/ed/picture/q44n924z/055e9259b6017c04d40532c7d1573af3df02c908.jpg
915.0,Hann maristes                                                                                Dakar,55000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a3286762303b8ba15bc536025b77a416/-/horizon-files-prod/ed/picture/qq47p0d6/251ff4b8e9facdd2b556151d4e83bc213bec3362.jpg
600.0,Thiès                                                                                Thiès,0.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1fd1846712bb0833a6266f23bfe5e081/-/horizon-files-prod/ed/picture/q2j0v52v/f57b28a1f4966b7485898fb747a29c8839a903bd.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
662.0,Ndiakhirate                                                                                Dakar,1.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8a081dd5281a6d881cf7e4d6a84fecab/-/horizon-files-prod/ed/picture/qngpvwge/edeb8ef9250735e2eb541c643261b9d5a06b8210.jpg
0.0,Almadies                                                                                Dakar,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d2caa74f2854532f244b26b55800c22f/-/horizon-files-prod/ed/picture/qngpv2ex/c80cd89fd89971f08b074e7e29dd62f1ad6c1702.jpg
150.0,Keur Massar                                                                                Dakar,17000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d6071ff40d7270be534fb36fa6ef6fb6/-/horizon-files-prod/ed/picture/qv4w0ejg/c34711374f391f609281bfd6d5ea64c7fd0adfca.jpg
150.0,Kounoune                                                                                Dakar,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/002b71afb1323c9b5eaa102e3d1c060f/-/horizon-files-prod/ed/picture/qde7q47m/46c9f639dd7d862dba91f4a45542c78ebc1b6121.jpg
0.0,Ngaparou                                                                                Thiès,130000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5ce602946e8636a2ff8e7249bea51d1a/-/horizon-files-prod/ed/picture/qpdmr654/3553c750a9fc27bd67e3c824bef3f274f229b53d.jpg
300.0,Toubab dialo                                                                                Dakar,25000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cfefc7578c3895a121c97027884bebd/-/horizon-files-prod/ed/picture/q2j09g0d/d8a683fde36eeb723ccc43813e1c654a609e1530.jpg
150.0,Keur Massar                                                                                Dakar,18500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eaef17d0597ab9466c1d9ff44c1bd3fb/-/horizon-files-prod/ed/picture/qv4w58jg/5b2ad28065d1520bbe1a8569a830b8044675e1b1.jpg
150.0,Keur Massar                                                                                Dakar,19000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5e6c3a0049bddc6de5cef9738ae1d15c/-/horizon-files-prod/ed/picture/q44np0ke/5432fe81e51d9f47b904b45fc52b59ed6b915e86.jpg
0.0,Grand-Dakar                                                                                Dakar,15000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/da1d721cd8b95fe9f6cb7ca2037d04fb/-/horizon-files-prod/ed/picture/qxj24dgm/3f91ce50df3821d99506522bb9722f9e07172094.jpg
150.0,Kounoune                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2556d3cfd7b801f1367b0bf11a41035a/-/horizon-files-prod/ed/picture/q0g7k6xk/ac16ecd858f5ac9b4ba6dc5c669c32e9c4f9d33d.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
180.0,Thiès                                                                                Thiès,7000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/33ef625f7afe26753665829726884aaf/-/horizon-files-prod/ed/picture/qwepxkmz/599b387dc75dd84da1dc54c4ce56dd5e147251f8.jpg
150.0,Niakoul rap                                                                                Dakar,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/451bc2accafdb56f329824b0e8148017/-/horizon-files-prod/ed/picture/qv4w09w5/a180db34840175c362f9da6897291c8d3ca6f492.png
95.0,Virage                                                                                Dakar,985000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0391c7418f1a58b99db65caaa670ee2f/-/horizon-files-prod/ed/picture/qde7040w/693a7f184ac7f8a5741991c64ca3896c01c6b552.jpg
156.0,Kounoune                                                                                Dakar,20000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6e79ebd414a3384d56a3d077de8c4d70/-/horizon-files-prod/ed/picture/q8v4kex0/11fd4215561879a8f2e7c5e79a9ec1e0924564f6.jpg
0.0,Popenguine                                                                                Thiès,290000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1b08bc09848331ea6e7b88a8b33737b2/-/horizon-files-prod/ed/picture/qq4298zv/562dd85fb3afc2b3089ed18876d6bc289716211c.jpg
0.0,Sicap Sacré-cœur                                                                                Dakar,1500000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/32d3f84aff7474f96bd83ad0f138c017/-/horizon-files-prod/ed/picture/qngpv7k9/fbfe6f0103089daf1cf3cb92c37c2a5863f0294e.jpg
225.0,Thiès                                                                                Thiès,1500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0e5c3738009a636cb01aa029f5ee2d29/-/horizon-files-prod/ed/picture/q44n666e/486aaaa190e912b6a18728759baebd46a0fcda19.jpg
225.0,Thiès                                                                                Thiès,500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8bfc21ebd1fceebdeb80fef0de39f16c/-/horizon-files-prod/ed/picture/qwepnrj4/3e045e9e45e8e956f640e54e626e7567e3b5432a.jpg
150.0,Keur moussa                                                                                Thiès,4000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a0bdeaecf5b9e472b6d018a2e79ece4e/-/horizon-files-prod/ed/picture/q56dn9x0/af69a185cfbbf8ef748434a6d39dde4c5b029673.jpg
450.0,Pointe Sarene                                                                                Thiès,22000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dcb129c12fb9cf82adba65cc8f226354/-/horizon-files-prod/ed/picture/qenvxw8k/5970d71127e1079e5a3a5d4928c2803f16edd622.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
462.0,Rufisque                                                                                Dakar,49500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/af1c4146cb75b570e9e92c819e95defa/-/horizon-files-prod/ed/picture/qv4wrdnx/87619c1f7faba65471d8029f38e84bd2cfbab612.jpg
